,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.9268,0.0732,0.0878,"x, 1-x, z",12 o,m
1,E2,0.0,0.1464,0.0,"0, y, 0",6 j,mm2
2,E3,0.0,0.199,0.1488,"0, y, z",12 n,m
3,E4,0.187,0.5935,0.4122,"2y, y, z",12 o,m
4,E5,0.2602,0.5204,0.4122,"x, 2x, z",12 o,m
5,E6,0.187,0.5203,0.5,"x, y, 1/2",12 q,m
6,E7,0.1358,0.4527,0.3637,"x, y, z",24 r,1
7,E8,0.0,0.3429,0.3153,"0, y, z",12 n,m
8,E9,0.0422,0.3184,0.2625,"x, y, z",24 r,1
