,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,12,24,37,64,91,116,157,198,709,9(2).9(2).10
1,V2,3,6,12,24,39,60,93,117,156,191,702,9.9.9
