,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0763,0.0763,0.0,"x, x, 0",4 j,mm2,4
1,V2,5,0.1841,0.1841,0.0,"x, x, 0",4 j,mm2,4
2,V3,4,0.2065,0.3144,0.1473,"x, y, z",16 u,1,1
3,V4,3,0.2063,0.4237,0.3527,"x, y, z",16 u,1,1
