,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,10,23,35,69,76,124,133,214,208,898,4.4.4.4.4.4.8(2).8(2).12(52).12(52)
1,V2,4,11,18,39,56,95,98,166,172,251,911,4.4.4.4(2).12(104).12(104)
2,V3,4,12,20,38,52,98,104,160,168,266,923,4(2).4(2).8(4).8(4).12(220).12(220)
