,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 c,-3m,12
1,V2,4,0.0,0.0,0.3966,"0, 0, z",12 e,4mm,8
2,V3,3,0.1464,0.1464,0.3965,"x, x, z",48 k,m,2
