,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,12,36,108,230,368,524,700,912,1148,4043,9(4).9(4).9(4).9(4).9(4).9(4)
