,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.375,0.5,"0, y, 1/2",18 g,2,2
1,V2,4,0.0,0.5,0.0,"0, 1/2, 0",9 e,2/m,4
