,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,24,0.0,0.0,0.0,"0, 0, 0",1 a,m-3m,48
1,V2,12,0.5,0.5,0.5,"1/2, 1/2, 1/2",1 b,m-3m,48
2,V3,3,0.1281,0.1281,0.5,"x, x, 1/2",12 j,mm2,4
