,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1743,0.0,0.0,"x, 0, 0",16 f,2
1,E2,0.0872,0.1628,0.875,"x, 1/4-x, 7/8",16 g,2
