,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.1585,0.1585,"0, y, y",24 h,mm2
1,E2,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 c,-3m
