,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,12,18,22,30,42,54,68,84,340,4.8.8(2)
1,V2,4,7,11,17,24,34,44,52,68,90,352,3.8.4.8.4.8
