,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.25,"0, 0, 1/4",2 e,-4,4
1,V2,4,0.25,0.3371,0.0,"x, y, 0",4 j,m,2
