,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.0,"0, 0, z",8 a,2,2
1,V2,3,0.0654,0.1881,0.3709,"x, y, z",16 b,1,1
