,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,8,17,30,48,69,90,119,157,183,725,4.8(3).8(3)
1,V2,4,8,18,33,47,68,95,120,150,191,735,4.8(2).8(2).8(3).8(2).8(3)
