,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.0,0.0,0.0,"0, 0, 0",4 a,-3,6
1,V2,4,0.3799,0.3799,0.3799,"x, x, x",8 c,3,3
