,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.0,0.25,"0, y, z",4 a,m
1,E2,0.0,0.1924,0.8333,"0, y, z",4 a,m
2,E3,0.25,0.1346,0.0833,"x, y, z",8 b,1
