,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,12,22,42,64,95,136,175,224,284,1060,5.5.5.5.6.6.8.8.12.12
1,V2,3,10,19,34,57,86,123,160,213,261,967,5.5.6
2,V3,3,6,18,24,57,90,93,156,202,240,890,5.5.5
