,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.3333,0.8606,0.3931,"x, y, z",12 l,1,1
1,V2,4,0.6667,0.3333,0.1794,"2/3, 1/3, z",4 h,3,3
