,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.1286,0.5262,"0, y, z",8 f,m,2
1,V2,4,0.0,0.444,0.0897,"0, y, z",8 f,m,2
2,V3,4,0.0,0.2255,0.75,"0, y, 3/4",4 c,mm2,4
3,V4,4,0.0,0.1972,0.25,"0, y, 1/4",4 c,mm2,4
