,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0915,0.9085,0.5,"x, 1-x, 1/2",24 h,mm2,4
1,V2,4,0.25,0.0,0.5,"1/4, 0, 1/2",12 d,-4m2,8
