,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,11,21,39,61,86,118,154,195,243,933,4.5.5.6.6.6
1,V2,4,10,23,38,60,86,118,154,195,244,933,4.4.5.6.6.6
