,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,11,28,55,74,121,166,194,275,340,1271,3.3.3.3.3.3.7.7.7(3).7(3).8(2).8(2).*.*.*
1,V2,6,11,27,56,78,111,171,201,267,337,1266,3.3.3.3.3.3.6.7.7.7.7(2).8.8(2).*.*
2,V3,3,15,26,40,93,112,142,232,254,312,1230,6.7(4).7(4)
