,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,24,64,114,176,270,352,470,592,750,2821
1,V2,6,24,54,120,174,254,360,468,576,746,2783
