,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2767,0.2767,0.2052,"x, x, z",6 i,m
1,E2,0.2852,0.3786,0.2686,"x, y, z",12 l,1
2,E3,0.1617,0.2891,0.146,"x, y, z",12 l,1
3,E4,0.3872,0.3872,0.3319,"x, x, z",6 i,m
4,E5,0.3384,0.5044,0.3725,"x, y, z",12 l,1
5,E6,0.0934,0.2549,0.0,"x, y, 0",6 j,m
6,E7,0.0,0.2082,0.0868,"0, y, z",6 l,m
7,E8,0.3808,0.6681,0.4132,"x, y, z",12 l,1
8,E9,0.3363,0.5748,0.5,"x, y, 1/2",6 k,m
