,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,9,16,25,37,52,70,92,118,149,573,4.4.4.8.6.6
1,V2,4,9,17,28,41,57,77,100,125,152,611,4.4.4.8.6.8
2,V3,4,9,16,26,40,57,76,97,121,149,596,4.4.4.8.6.6
