,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.25,"0, 0, 1/4",2 b,-4m2,8
1,V2,4,0.0,0.5,0.25,"0, 1/2, 1/4",4 e,222,4
2,V3,4,0.25,0.25,0.3662,"x, x, z",8 o,m,2
