,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0915,0.4665,0.2775,"x, y, z",24 r,1,1
1,V2,4,0.0915,0.3415,0.4002,"x, y, z",24 r,1,1
2,V3,4,0.1748,0.5082,0.0998,"x, y, z",24 r,1,1
