,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.25,0.0,"0, 1/4, 0",24 c,-4m2,8
1,V2,4,0.0,0.277,0.0998,"0, y, z",96 i,m,2
2,V3,4,0.1315,0.0,0.0517,"x, 0, z",96 i,m,2
3,V4,4,0.0863,0.9137,0.0863,"x, 1-x, x",64 g,3,3
4,V5,4,0.354,0.146,0.146,"x, 1-x, 1-x",64 g,3,3
5,V6,4,0.4128,0.2305,0.1549,"x, y, z",192 j,1,1
6,V7,5,0.4483,0.25,0.25,"x, 1/4, 1/4",48 h,4,4
