,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,10,16,22,40,55,72,83,120,428,3.12.12
1,V2,5,6,10,14,34,44,53,66,101,134,468,3.3.3.3.12.12.16(2).16(2).*.*
2,V3,3,5,10,15,22,35,62,84,86,108,431,3.12.12
3,V4,4,6,9,14,29,43,54,72,100,131,463,3.12.3.12.4.16(2)
4,V5,3,5,11,15,23,33,57,74,85,111,418,3.12.12(3)
5,V6,4,6,9,15,29,41,50,71,96,124,446,3.12.3.12(2).4.12
