,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,16,36,66,103,152,197,266,338,412,1593,3.3.3.3.4.4.5.6.6.7.7.8(2).8(2).8(2).*
1,V2,5,15,34,69,94,145,205,257,327,415,1567,3.3.3.3.5.5.7.7.*.*
2,V3,6,15,38,65,100,143,209,257,329,417,1580,3.3.3.3.4.4.5.5.6.7.7.8(2).9.*.*
