,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,24,30,44,104,158,168,204,302,392,1435
1,V2,4,13,37,67,86,118,184,247,289,347,1393
