,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.2113,0.0,0.0,"x, 0, 0",4 g,mm2,4
1,V2,4,0.0,0.0,0.0,"0, 0, 0",2 a,mmm,8
