,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,10,24,44,64,100,122,164,214,264,1011,3.6(2).6.6.6.6
1,V2,4,12,25,42,66,94,131,170,208,258,1011,6.6.6.6.6.6(2)
