,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.25,0.5,0.0,"x, y, z",8 d,1
1,E2,0.25,0.0,0.0,"x, y, z",8 d,1
2,E3,0.5,0.25,0.0,"1/2, y, 0",4 b,2
