,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.125,0.125,0.125,"x, x, x",16 e,3m,6
1,V2,6,0.375,0.375,0.375,"x, x, x",16 e,3m,6
2,V3,6,0.625,0.625,0.625,"x, x, x",16 e,3m,6
3,V4,6,0.875,0.875,0.875,"x, x, x",16 e,3m,6
