,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,6,18,39,73,118,173,240,311,407,495,1881
1,V2,6,19,37,79,116,180,246,304,415,496,1899
2,V3,8,16,45,73,124,180,236,330,404,488,1905
