,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0987,0.2382,0.0824,"x, y, z",16 u,1,1
1,V2,3,0.1595,0.4013,0.16,"x, y, z",16 u,1,1
2,V3,4,0.3604,0.5,0.4176,"x, 1/2, z",8 t,m,2
3,V4,3,0.2531,0.5,0.2794,"x, 1/2, z",8 t,m,2
