,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1694,0.3388,0.0,"x, 2x, 0",6 l,mm2,4
1,V2,4,0.1862,0.3724,0.1196,"x, 2x, z",12 o,m,2
2,V3,4,0.0,0.3533,0.2154,"0, y, z",12 n,m,2
3,V4,4,0.3333,0.6667,0.0601,"1/3, 2/3, z",4 h,3m,6
4,V5,4,0.0,0.2934,0.3331,"0, y, z",12 n,m,2
5,V6,4,0.0,0.5,0.4184,"0, 1/2, z",6 i,mm2,4
6,V7,4,0.3333,0.6667,0.4399,"1/3, 2/3, z",4 h,3m,6
