,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0786,0.0786,0.1111,"x, x, z",96 k,m
1,E2,0.0,0.1111,0.1111,"0, y, y",48 h,mm2
2,E3,0.0726,0.1377,0.1377,"x, y, y",96 k,m
3,E4,0.0,0.2174,0.2174,"0, y, y",48 h,mm2
4,E5,0.046,0.25,0.25,"x, 1/4, 1/4",48 g,mm2
5,E6,0.0726,0.1909,0.1909,"x, y, y",96 k,m
6,E7,0.1317,0.1317,0.1643,"x, x, z",96 k,m
