,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,22,58,118,202,310,442,598,778,982,3517,4.4.4.4.4.4.4.4.6.6.6(6).6(6).6(6).*.*
