,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,19,45,78,117,173,231,302,386,469,1829
1,V2,5,18,41,75,118,165,236,293,385,469,1806
