,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,12,28,60,100,182,252,384,460,654,2137,8(2).8(2).8(2).12)4_.12(4)
1,V2,6,18,42,90,150,242,318,470,546,750,2633,8(2).8(2).8(2).8(2).8(2).8(2).12(2).12(2).12(2).12(2).12(2).12(2).1610).16(10).16(10)
2,V3,6,18,42,78,150,218,338,414,594,666,2525,8.8.8.8.8.8.8.8.8.8.8.8.12(4).12(4).12(4)
