,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,3,22,23,114,65,270,129,492,215,780,2114
1,V2,9,12,69,44,195,98,387,174,645,272,1906
