,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,8,12,24,36,62,76,104,128,168,623,4.4.4.4.12.12
1,V2,4,8,14,24,38,65,82,108,134,176,654,3.12.4.4.12.12
2,V3,4,8,14,22,40,61,82,107,135,177,651,3.4.4.12.12.12
