,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.4052,0.0948,"0, y, z",24 k,m,2
1,V2,4,0.0948,0.3271,0.3271,"x, y, z",48 l,1,1
