,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1933,0.5041,0.51,"x, y, z",16 k,1,1
1,V2,3,0.0935,0.75,0.3421,"x, 3/4, z",8 i,m,2
2,V3,4,0.1933,0.75,0.1464,"x, 3/4, z",8 i,m,2
3,V4,5,0.0801,0.5,0.5022,"x, y, z",16 k,1,1
4,V5,5,0.0006,0.0006,0.2071,"x, x, z",8 i,m,2
