,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.5,0.0,"1/2, 1/2, z",6 f,2
1,E2,0.5,0.0,0.0,"1/2, 0, 0",3 c,222
2,E3,0.0,0.25,0.9167,"x, y, z",12 k,1
3,E4,0.0,0.5,0.5,"0, 1/2, z",6 f,2
4,E5,0.0,0.0,0.5,"0, 0, 1/2",3 b,222
