,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,12,24,42,61,87,128,168,205,250,982,5.6.5.6.5.6
1,V2,4,11,22,37,62,89,120,155,202,257,960,4.6.5.5.5.5
2,V3,4,11,21,37,63,86,121,152,196,258,950,4.6.5.5.5.5
3,V4,4,11,23,38,62,92,113,159,210,244,957,4.6.5.5.5.5
