,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1396,0.1903,0.3349,"x, y, z",48 h,1,1
1,V2,3,0.0869,0.3349,0.0,"x, y, 0",24 g,m,2
