,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.3333,0.6667,0.1657,"1/3, 2/3, z",4 f,3m,6
1,V2,4,0.4251,0.5749,0.0281,"x, 1-x, z",12 k,m,2
