,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,11,26,50,85,128,190,245,322,393,1455,4.6(2).6.6.6.6
1,V2,4,12,28,54,88,132,192,270,324,404,1509,6(4).6(4).8.8.8(7).8(7)
2,V3,4,10,24,52,82,124,188,264,320,396,1465,4.4.8(2).8(2).8(5).8(5)
