,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.25,0.75,"1/2, 1/4, z",4 e,mm2
1,E2,0.125,0.25,0.6482,"x, 1/4, z",8 i,m
2,E3,0.0,0.5,0.5,"0, 0, 1/2",4 b,2/m
