,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 f,2/m,4
1,V2,4,0.095,0.2294,0.117,"x, y, z",32 o,1,1
