,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.3691,0.2548,0.761,"x, y, z",16 f,1,1
1,V2,4,0.5,0.25,0.875,"1/2, 1/4, 7/8",4 b,-4,4
2,V3,4,0.2552,0.0935,0.7573,"x, y, z",16 f,1,1
3,V4,4,0.5,0.25,0.647,"1/2, 1/4, z",8 e,2,2
4,V5,4,0.2477,0.9693,0.8756,"x, y, z",16 f,1,1
5,V6,4,0.4505,0.0796,0.58,"x, y, z",16 f,1,1
6,V7,4,0.3283,0.8187,0.6785,"x, y, z",16 f,1,1
7,V8,4,0.5,0.75,0.625,"1/2, 3/4, 5/8",4 a,-4,4
