,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.362,0.0,0.0,"x, 0, 0",8 d,2
1,E2,0.5,0.1626,0.0794,"1/2, y, z",8 f,m
2,E3,0.362,0.25,0.3294,"x, y, z",16 g,1
3,E4,0.25,0.1626,0.25,"1/4, y, 1/4",8 e,2
4,E5,0.25,0.25,0.0,"1/4, 1/4, 0",8 c,-1
