,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,11,0.0,0.25,0.25,"0, y, y",24 h,mm2,4
1,V2,12,0.0,0.0,0.5,"0, 0, 1/2",6 b,4/mmm,16
