,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.1143,0.293,"0, y, z",16 h,m
1,E2,0.25,0.1143,0.25,"1/4, y, 1/4",16 f,2
2,E3,0.1353,0.1147,0.375,"x, 1/4-x, 3/8",16 g,2
