,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.4492,0.4492,"0, y, y",12 i,mm2
1,E2,0.0,0.194,0.4577,"0, y, z",24 k,m
2,E3,0.0,0.1364,0.5,"0, y, 1/2",12 h,mm2
3,E4,0.0,0.1267,0.3303,"0, y, z",24 m,m
4,E5,0.0585,0.0585,0.2451,"x, x, z",24 m,m
5,E6,0.0,0.1811,0.1811,"0, y, y",12 i,mm2
6,E7,0.0,0.325,0.5,"1/2, y, 1/2",12 h,mm2
