,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1154,0.2384,0.25,"x, y, 1/4",8 g,m,2
1,V2,4,0.3087,0.3202,0.25,"x, y, 1/4",8 g,m,2
2,V3,4,0.3847,0.4617,0.25,"x, y, 1/4",8 g,m,2
