,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,26,58,108,162,242,314,432,518,674,2543
1,V2,6,23,60,101,168,227,330,407,546,635,2504
