,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,12,36,42,102,98,216,168,348,266,1295,6.6.6.6.6.6.6(2).6(2).6(2).8.8.8.8.8.8
1,V2,4,8,32,44,108,94,204,176,368,254,1293,6(2).6(2).6(2).6(2).8(2).8(2)
2,V3,3,13,20,54,61,143,123,262,208,427,1315,6(2).6(2).6(2)
