,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1036,0.3964,0.0,"x, y, 0",8 p,m,2
1,V2,4,0.25,0.3964,0.2929,"x, y, z",16 u,1,1
