,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1694,0.25,0.125,"x, 1/4, 1/8",8 d,2
1,E2,0.25,0.2071,0.375,"1/4, y, 3/8",8 d,2
2,E3,0.1499,0.124,0.2765,"x, y, z",16 e,1
3,E4,0.1205,0.2286,0.464,"x, y, z",16 e,1
4,E5,0.1902,0.9847,0.3125,"x, y, z",16 e,1
5,E6,0.0652,0.0204,0.125,"x, y, z",16 e,1
6,E7,0.0652,0.0204,0.375,"x, y, z",16 e,1
