,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.0915,0.4085,"0, y, 1/2-y",96 h,2,2
1,V2,6,0.0,0.0,0.5,"0, 0, 1/2",16 d,-3m,12
2,V3,4,0.125,0.125,0.4085,"1/8, 1/8, z",48 f,mm2,4
